1012,2019-02-26 00:00:00,242982953,49454.0
1013,2019-01-31 00:00:00,106112028,43316.0
1016,2019-05-07 00:00:00,966600828,773.0
1017,2019-03-28 00:00:00,367467881,25553.0
1018,2019-06-27 00:00:00,385974720,27463.0
1020,2019-06-27 00:00:00,292076863,90721.0
1021,2019-03-28 00:00:00,257653671,26734.0
1022,2019-01-31 00:00:00,967430943,81139.0
1023,2019-02-26 00:00:00,054709544,43030.0
1024,2019-03-28 00:00:00,236844129,55001.0
1025,2019-06-27 00:00:00,886440799,42292.0
1026,2019-06-27 00:00:00,764617360,36756.0
1027,2019-04-26 00:00:00,197445446,70068.0
1028,2019-06-27 00:00:00,462964105,87628.0
1029,2019-05-31 00:00:00,281079514,72627.0
1032,2019-03-28 00:00:00,367467893,16131.0
1033,2019-02-26 00:00:00,325979072,42089.0
1034,2019-02-26 00:00:00,386010952,59700.0
1037,2019-01-31 00:00:00,626130512,134296.0
1039,2019-03-28 00:00:00,517409384,34329.0
1040,2019-04-26 00:00:00,963831927,73971.0
1041,2019-03-28 00:00:00,237268381,49248.0
1042,2019-04-26 00:00:00,236113153,156840.0
1043,2019-01-31 00:00:00,796280376,15945.0
1045,2019-01-31 00:00:00,605440126,30039.0
1047,2019-03-28 00:00:00,255765962,42568.0
1049,2019-04-26 00:00:00,795436370,31264.0
1050,2019-03-28 00:00:00,335392920,46507.0
1053,2019-05-31 00:00:00,274180289,138287.0
1054,2019-04-26 00:00:00,447445450,17575.0
1058,2019-01-31 00:00:00,705185705,125039.0
1065,2019-03-11 00:00:00,237840788,11970.0
1066,2019-04-26 00:00:00,247445459,50831.0
1068,2019-04-26 00:00:00,017444282,18802.0
